t,PWM,SPEED
4.350,150.000,0.000
4.400,0.000,0.000
4.450,0.000,0.000
4.500,0.000,0.000
4.550,0.000,0.000
4.600,0.000,0.000
4.650,0.000,0.000
4.700,0.000,0.000
4.750,0.000,0.000
4.800,0.000,0.000
4.850,0.000,0.000
4.900,0.000,0.000
4.950,150.000,0.000
5.000,150.000,0.000
5.050,150.000,0.000
5.100,150.000,0.000
5.150,150.000,0.000
5.200,150.000,0.000
5.250,150.000,0.000
5.300,150.000,0.000
5.350,150.000,0.000
5.400,150.000,0.000
5.450,150.000,0.000
5.500,0.000,0.000
5.550,0.000,0.000
5.600,0.000,0.000
5.650,0.000,0.000
5.700,0.000,0.000
5.750,0.000,0.000
5.800,0.000,0.000
5.850,0.000,0.000
5.900,0.000,0.000
5.950,0.000,0.000
6.000,0.000,0.000
6.050,150.000,0.000
6.100,150.000,0.000
6.150,150.000,0.000
6.200,150.000,0.000
6.250,150.000,0.000
6.300,150.000,0.000
6.350,150.000,0.000
6.400,150.000,0.000
6.450,150.000,0.000
6.500,150.000,0.000
6.550,150.000,0.000
6.600,0.000,0.000
6.650,0.000,0.000
6.700,0.000,0.000
6.750,0.000,0.000
6.800,0.000,0.000
6.850,0.000,0.000
6.900,0.000,0.000
6.950,0.000,0.000
7.000,0.000,0.000
7.050,0.000,0.000
7.100,0.000,0.000
7.150,150.000,0.000
7.200,150.000,0.000
7.250,150.000,0.000
7.300,150.000,0.000
7.350,150.000,0.000
7.400,150.000,0.000
7.450,150.000,0.000
7.500,150.000,0.000
7.550,150.000,0.000
7.600,150.000,0.000
7.650,150.000,0.000
7.700,0.000,0.000
7.750,0.000,0.000
7.800,0.000,0.000
7.850,0.000,0.000
7.900,0.000,0.000
7.950,0.000,0.000
8.000,0.000,0.000
8.050,0.000,0.000
8.100,0.000,0.000
8.150,0.000,0.000
8.200,0.000,0.000
8.250,150.000,0.000
8.300,150.000,0.000
8.350,150.000,0.000
8.400,150.000,0.000
8.450,150.000,0.000
8.500,150.000,0.000
8.550,150.000,0.000
8.600,150.000,0.000
8.650,150.000,0.000
8.700,150.000,0.000
8.750,150.000,0.000
8.800,0.000,0.000
8.850,0.000,0.000
8.900,0.000,0.000
8.950,0.000,0.000
9.000,0.000,0.000
9.050,0.000,0.000
9.100,0.000,0.000
9.150,0.000,0.000
9.200,0.000,0.000
9.250,0.000,0.000
9.300,0.000,0.000
9.350,150.000,0.000
9.400,150.000,0.000
9.450,150.000,0.000
9.500,150.000,0.000
9.550,150.000,0.000
9.600,150.000,0.000
9.650,150.000,0.000
9.700,150.000,0.000
9.750,150.000,0.000
9.800,150.000,0.000
9.850,150.000,0.000
9.900,0.000,0.000
9.950,0.000,0.000
10.000,0.000,0.000
10.050,0.000,0.000
10.100,0.000,0.000
10.150,0.000,0.000
10.200,0.000,0.000
10.250,0.000,0.000
10.300,0.000,0.000
10.350,0.000,0.000
10.400,0.000,0.000
10.450,150.000,0.000
10.500,150.000,0.000
10.550,150.000,0.000
10.600,150.000,0.000
10.650,150.000,0.000
10.700,150.000,0.000
10.750,150.000,0.000
10.800,150.000,0.000
10.850,150.000,0.000
10.900,150.000,0.000
10.950,150.000,0.000
11.000,0.000,0.000
11.050,0.000,0.000
11.100,0.000,0.000
11.150,0.000,0.000
11.200,0.000,0.000
11.250,0.000,0.000
11.300,0.000,0.000
11.350,0.000,0.000
11.400,0.000,0.000
11.450,0.000,0.000
11.500,0.000,0.000
11.550,150.000,0.000
11.600,150.000,0.000
11.650,150.000,0.000
11.700,150.000,0.000
11.750,150.000,0.000
11.800,150.000,0.000
11.850,150.000,0.000
11.900,150.000,0.000
11.950,150.000,0.000
12.000,150.000,0.000
12.050,150.000,0.000
12.100,0.000,0.000
12.150,0.000,0.000
12.200,0.000,0.000
12.250,0.000,0.000
12.300,0.000,0.000
12.350,0.000,0.000
12.400,0.000,0.000
12.450,0.000,0.000
12.500,0.000,0.000
12.550,0.000,0.000
12.600,0.000,0.000
12.650,150.000,0.000
12.700,150.000,0.000
12.750,150.000,0.000
12.800,150.000,0.000
12.850,150.000,0.000
12.900,150.000,0.000
12.950,150.000,0.000
13.000,150.000,0.000
13.050,150.000,0.000
13.100,150.000,0.000
13.150,150.000,0.000
13.200,0.000,0.000
13.250,0.000,0.000
13.300,0.000,0.000
13.350,0.000,0.000
13.400,0.000,0.000
13.450,0.000,0.000
13.500,0.000,0.000
13.550,0.000,0.000
13.600,0.000,0.000
13.650,0.000,0.000
13.700,0.000,0.000
13.750,150.000,0.000
13.800,150.000,0.000
13.850,150.000,0.000
13.900,150.000,0.000
13.950,150.000,0.000
14.000,150.000,0.000
14.050,150.000,0.000
14.100,150.000,0.000
14.150,150.000,0.000
14.200,150.000,0.000
14.250,150.000,0.000
14.300,0.000,0.000
14.350,0.000,0.000
14.400,0.000,0.000
14.450,0.000,0.000
14.500,0.000,0.000
14.550,0.000,0.000
14.600,0.000,0.000
14.650,0.000,0.000
14.700,0.000,0.000
14.750,0.000,0.000
14.800,0.000,0.000
14.850,150.000,0.000
14.900,150.000,0.000
14.950,150.000,0.000
15.000,150.000,0.000
15.050,150.000,0.000
15.100,150.000,0.000
15.150,150.000,0.000
15.200,150.000,0.000
15.250,150.000,0.000
15.300,150.000,0.000
15.350,150.000,0.000
15.400,0.000,0.000
15.450,0.000,0.000
15.500,0.000,0.000
15.550,0.000,0.000
15.600,0.000,0.000
15.650,0.000,0.000
15.700,0.000,0.000
15.750,0.000,0.000
15.800,0.000,0.000
15.850,0.000,0.000
15.900,0.000,0.000
15.950,150.000,0.000
16.000,150.000,0.000
16.050,150.000,0.000
16.100,150.000,0.000
16.150,150.000,0.000
16.200,150.000,0.000
16.250,150.000,0.000
16.300,150.000,0.000
16.350,150.000,0.000
16.400,150.000,0.000
16.450,150.000,0.000
16.500,0.000,0.000
16.550,0.000,0.000
16.600,0.000,0.000
16.650,0.000,0.000
16.700,0.000,0.000
16.750,0.000,0.000
16.800,0.000,0.000
16.850,0.000,0.000
16.900,0.000,0.000
16.950,0.000,0.000
17.000,0.000,0.000
17.050,150.000,0.000
17.100,150.000,0.000
17.150,150.000,0.000
17.200,150.000,0.000
17.250,150.000,0.000
17.300,150.000,0.000
17.350,150.000,0.000
17.400,150.000,0.000
17.450,150.000,0.000
17.500,150.000,0.000
17.550,150.000,0.000
17.600,0.000,0.000
17.650,0.000,0.000
17.700,0.000,0.000
17.750,0.000,0.000
17.800,0.000,0.000
17.850,0.000,0.000
17.900,0.000,0.000
17.950,0.000,0.000
18.000,0.000,0.000
18.050,0.000,0.000
18.100,0.000,0.000
18.150,150.000,0.000
18.200,150.000,0.000
18.250,150.000,0.000
18.300,150.000,0.000
18.350,150.000,0.000
18.400,150.000,0.000
18.450,150.000,0.000
18.500,150.000,0.000
18.550,150.000,0.000
18.600,150.000,0.000
18.650,150.000,0.000
18.700,0.000,0.000
18.750,0.000,0.000
18.800,0.000,0.000
18.850,0.000,0.000
18.900,0.000,0.000
18.950,0.000,0.000
19.000,0.000,0.000
19.050,0.000,0.000
19.100,0.000,0.000
19.150,0.000,0.000
19.200,0.000,0.000
19.250,150.000,0.000
19.300,150.000,0.000
19.350,150.000,0.000
19.400,150.000,0.000
19.450,150.000,0.000
19.500,150.000,0.000
19.550,150.000,0.000
19.600,150.000,0.000
19.650,150.000,0.000
19.700,150.000,0.000
19.750,150.000,0.000
19.800,0.000,0.000
19.850,0.000,0.000
19.900,0.000,0.000
19.950,0.000,0.000
20.000,0.000,0.000
20.050,0.000,0.000
20.100,0.000,0.000
20.150,0.000,0.000
20.200,0.000,0.000
20.250,0.000,0.000
20.300,0.000,0.000
20.350,150.000,0.000
20.400,150.000,0.000
20.450,150.000,0.000
20.500,150.000,0.000
