t,PWM,SPEED
13.45,0,0
13.5,0,0
13.55,0,0
13.6,0,0
13.65,0,0
13.7,0,0
13.75,127,25.71
13.8,127,40
13.85,127,40
13.9,127,40
13.95,127,40
14,127,40
14.05,127,40
14.1,127,42.86
14.15,127,40
14.2,127,40
14.25,127,42.86
14.3,0,11.43
14.35,0,0
14.4,0,0
14.45,0,0
14.5,0,0
14.55,0,0
14.6,0,0
14.65,0,0
14.7,0,0
14.75,0,0
14.8,0,0
14.85,127,25.71
14.9,127,40
14.95,127,42.86
15,127,40
15.05,127,40
15.1,127,37.14
15.15,127,40
15.2,127,37.14
15.25,127,40
15.3,127,40
15.35,127,40
15.4,0,14.29
15.45,0,0
15.5,0,0
15.55,0,0
15.6,0,0
15.65,0,0
15.7,0,0
15.75,0,0
15.8,0,0
15.85,0,0
15.9,0,0
15.95,127,25.71
16,127,40
16.05,127,40
16.1,127,40
16.15,127,42.86
16.2,127,40
16.25,127,42.86
16.3,127,40
16.35,127,42.86
16.4,127,40
16.45,127,40
16.5,0,11.43
16.55,0,0
16.6,0,0
16.65,0,0
16.7,0,0
16.75,0,0
16.8,0,0
16.85,0,0
16.9,0,0
16.95,0,0
17,0,0
17.05,127,22.86
17.1,127,40
17.15,127,37.14
17.2,127,40
17.25,127,42.86
17.3,127,40
17.35,127,40
17.4,127,42.86
17.45,127,40
17.5,127,42.86
17.55,127,40
17.6,0,14.29
17.65,0,0
17.7,0,0
17.75,0,0
17.8,0,0
17.85,0,0
17.9,0,0
17.95,0,0
18,0,0
18.05,0,0
18.1,0,0
18.15,127,22.86
18.2,127,37.14
18.25,127,37.14
18.3,127,40
18.35,127,40
18.4,127,37.14
18.45,127,42.86
18.5,127,40
18.55,127,40
18.6,127,40
18.65,127,42.86
18.7,0,11.43
18.75,0,0
18.8,0,0
18.85,0,0
18.9,0,0
18.95,0,0
19,0,0
19.05,0,0
19.1,0,0
19.15,0,0
19.2,0,0
19.25,127,25.71
19.3,127,40
19.35,127,40
19.4,127,42.86
19.45,127,40
19.5,127,42.86
19.55,127,40
19.6,127,40
19.65,127,40
19.7,127,40
19.75,127,40
19.8,0,14.29
19.85,0,0
19.9,0,0
19.95,0,0
20,0,0
20.05,0,0
20.1,0,0
20.15,0,0
20.2,0,0
20.25,0,0
20.3,0,0
20.35,127,22.86
20.4,127,40
20.45,127,42.86
20.5,127,40
